540	Mobile Data Management (1)	Mobile Data Management (1)	\N	\N
541	MDM (1)	MDM (1)	\N	\N
542	Mobile Data Management (2)	Mobile Data Management (2)	\N	\N
543	MHVR	MHVR	\N	\N
544	CIBCB	CIBCB	\N	\N
545	ICHI	ICHI	\N	\N
546	Linguistic Annotation Workshop	Linguistic Annotation Workshop	\N	\N
547	I3	I3	\N	\N
548	BCEC	BCEC	\N	\N
549	CATE	CATE	\N	\N
550	ICCABS	ICCABS	\N	\N
551	Wireless Information Systems	Wireless Information Systems	\N	\N
552	EUROSIM	EUROSIM	\N	\N
553	CILC	CILC	\N	\N
554	AMAI	AMAI	\N	\N
555	Selected Papers from AusDM	Selected Papers from AusDM	\N	\N
556	AIDM	AIDM	\N	\N
557	AusDM	AusDM	\N	\N
558	NMR	NMR	\N	\N
559	INTERWORKING	INTERWORKING	\N	\N
560	EEXTT	EEXTT	\N	\N
561	CPSN	CPSN	\N	\N
562	MIMI	MIMI	\N	\N
563	FTSCS	FTSCS	\N	\N
564	SIGRAD	SIGRAD	\N	\N
565	ICECS	ICECS	\N	\N
566	IESA	IESA	\N	\N
567	I-ESA	I-ESA	\N	\N
568	IVCNZ	IVCNZ	\N	\N
569	CIBIM	CIBIM	\N	\N
570	SHAPES	SHAPES	\N	\N
571	DeLFI	DeLFI	\N	\N
572	DeLFI Workshops	DeLFI Workshops	\N	\N
573	E4MAS	E4MAS	\N	\N
574	CoBuild	CoBuild	\N	\N
575	CoopIS	CoopIS	\N	\N
576	CoopIS/DOA/ODBASE	CoopIS/DOA/ODBASE	\N	\N
577	CoopIS/DOA/ODBASE (2)	CoopIS/DOA/ODBASE (2)	\N	\N
578	CoopIS/DOA/ODBASE (1)	CoopIS/DOA/ODBASE (1)	\N	\N
579	CLEF (1)	CLEF (1)	\N	\N
580	CLEF	CLEF	\N	\N
581	CLEF (Notebook Papers/LABs/Workshops)	CLEF (Notebook Papers/LABs/Workshops)	\N	\N
582	CLEF (Notebook Papers/Labs/Workshop)	CLEF (Notebook Papers/Labs/Workshop)	\N	\N
583	CLEF (Online Working Notes/Labs/Workshop)	CLEF (Online Working Notes/Labs/Workshop)	\N	\N
584	CLEF (2)	CLEF (2)	\N	\N
585	BioASQ@CLEF	BioASQ@CLEF	\N	\N
586	PEARL	PEARL	\N	\N
587	Echtzeit	Echtzeit	\N	\N
588	Combinatorial Optimization	Combinatorial Optimization	\N	\N
589	ADCOG	ADCOG	\N	\N
590	ICSEng	ICSEng	\N	\N
591	3DOR	3DOR	\N	\N
592	SimVis	SimVis	\N	\N
593	RSEISP	RSEISP	\N	\N
594	HESSD	HESSD	\N	\N
595	QEST	QEST	\N	\N
596	HLT/EMNLP	HLT/EMNLP	\N	\N
597	HLT-NAACL	HLT-NAACL	\N	\N
598	HLT-NAACL (Short Papers)	HLT-NAACL (Short Papers)	\N	\N
599	HLT-NAACL (Student Research Workshop and Doctoral Consortium)	HLT-NAACL (Student Research Workshop and Doctoral Consortium)	\N	\N
600	HLT	HLT	\N	\N
601	NAACL (Student Research Workshop)	NAACL (Student Research Workshop)	\N	\N
602	HLT-NAACL (Doctoral Consortium)	HLT-NAACL (Doctoral Consortium)	\N	\N
603	HLT-NAACL (Demonstrations)	HLT-NAACL (Demonstrations)	\N	\N
604	NAACL	NAACL	\N	\N
605	HLT-NAACL (Tutorial Abstracts)	HLT-NAACL (Tutorial Abstracts)	\N	\N
606	NAACL (Demos)	NAACL (Demos)	\N	\N
607	HLT-NAACL (Demos)	HLT-NAACL (Demos)	\N	\N
608	Artificial Neural Networks	Artificial Neural Networks	\N	\N
609	IS-EUD	IS-EUD	\N	\N
610	VECPAR	VECPAR	\N	\N
611	DNIS	DNIS	\N	\N
612	Functional Programming, Concurrency, Simulation and Automated Reasoning	Functional Programming, Concurrency, Simulation and Automated Reasoning	\N	\N
613	ODBIS	ODBIS	\N	\N
614	SWDB-ODBIS	SWDB-ODBIS	\N	\N
615	CAAP	CAAP	\N	\N
616	CLAAP	CLAAP	\N	\N
617	AIMS	AIMS	\N	\N
618	FIMH	FIMH	\N	\N
619	RECOMB	RECOMB	\N	\N
620	RECOMB-CG	RECOMB-CG	\N	\N
621	Comparative Genomics	Comparative Genomics	\N	\N
622	Computational Methods for SNPs and Haplotype Inference	Computational Methods for SNPs and Haplotype Inference	\N	\N
623	Systems Biology and Regulatory Genomics	Systems Biology and Regulatory Genomics	\N	\N
624	Systems Biology and Computational Proteomics	Systems Biology and Computational Proteomics	\N	\N
625	Regulatory Genomics	Regulatory Genomics	\N	\N
626	GI-Fachgespräch über Rechenzentren	GI-Fachgespräch über Rechenzentren	\N	\N
627	GI-Fachtagung über Rechenzentren	GI-Fachtagung über Rechenzentren	\N	\N
628	Entwicklungstendenzen wissenschaftlicher Rechenzentren	Entwicklungstendenzen wissenschaftlicher Rechenzentren	\N	\N
629	ICDE	ICDE	\N	\N
630	ICDE Workshops	ICDE Workshops	\N	\N
631	ICDE Demo Sessions	ICDE Demo Sessions	\N	\N
632	WCNC	WCNC	\N	\N
633	WCNC Workshops	WCNC Workshops	\N	\N
634	SafeConfig	SafeConfig	\N	\N
635	CSDM	CSDM	\N	\N
636	CSDM (Posters)	CSDM (Posters)	\N	\N
637	KDXD	KDXD	\N	\N
638	WISE Workshops	WISE Workshops	\N	\N
639	WISE	WISE	\N	\N
640	WISE (1)	WISE (1)	\N	\N
641	WISE (2)	WISE (2)	\N	\N
642	ICAIC (3)	ICAIC (3)	\N	\N
643	ICAIC (1)	ICAIC (1)	\N	\N
644	ICAIC (2)	ICAIC (2)	\N	\N
645	ICAIC (4)	ICAIC (4)	\N	\N
646	JTRES	JTRES	\N	\N
647	Image Processing: Algorithms and Systems	Image Processing: Algorithms and Systems	\N	\N
648	IPAS	IPAS	\N	\N
649	WoLLIC	WoLLIC	\N	\N
650	Eurographics Italian Chapter Conference	Eurographics Italian Chapter Conference	\N	\N
651	EUSAI	EUSAI	\N	\N
652	AmI	AmI	\N	\N
653	Wireless Sensor Networks and Applications	Wireless Sensor Networks and Applications	\N	\N
654	Future Databases	Future Databases	\N	\N
655	Globe	Globe	\N	\N
656	Eiffel	Eiffel	\N	\N
657	IDA	IDA	\N	\N
658	ICA	ICA	\N	\N
659	SOCS	SOCS	\N	\N
660	COMPOS	COMPOS	\N	\N
661	MoChArt	MoChArt	\N	\N
662	PODC	PODC	\N	\N
663	WRAS	WRAS	\N	\N
664	BCS HCI	BCS HCI	\N	\N
665	BCS HCI (2)	BCS HCI (2)	\N	\N
666	BCS HCI (1)	BCS HCI (1)	\N	\N
667	Algorithmic Languages and Calculi	Algorithmic Languages and Calculi	\N	\N
668	MIAR	MIAR	\N	\N
669	Artificial Intelligence and Pattern Recognition	Artificial Intelligence and Pattern Recognition	\N	\N
670	PACT	PACT	\N	\N
671	IEEE PACT	IEEE PACT	\N	\N
672	Advances in Computational Intelligence and Learning	Advances in Computational Intelligence and Learning	\N	\N
673	ISER	ISER	\N	\N
674	IAT	IAT	\N	\N
675	Web Intelligence/IAT Workshops	Web Intelligence/IAT Workshops	\N	\N
676	IAT Workshops	IAT Workshops	\N	\N
677	ICDM / Web Intelligence / IAT	ICDM / Web Intelligence / IAT	\N	\N
678	PRIS	PRIS	\N	\N
679	SBGames	SBGames	\N	\N
680	SWAT	SWAT	\N	\N
681	WALTD	WALTD	\N	\N
682	DGCI	DGCI	\N	\N
683	EuroHaptics (2)	EuroHaptics (2)	\N	\N
684	HAPTICS	HAPTICS	\N	\N
685	EuroHaptics	EuroHaptics	\N	\N
686	World Haptics	World Haptics	\N	\N
687	EuroHaptics (1)	EuroHaptics (1)	\N	\N
688	WHC	WHC	\N	\N
689	Symposium on Haptic Interfaces for Virtual Environment and Teleoperator Systems	Symposium on Haptic Interfaces for Virtual Environment and Teleoperator Systems	\N	\N
690	AINA (2)	AINA (2)	\N	\N
691	AINA Workshops	AINA Workshops	\N	\N
692	AINA	AINA	\N	\N
693	AINA (1)	AINA (1)	\N	\N
694	AINA Workshops (2)	AINA Workshops (2)	\N	\N
695	AINA Workshops (1)	AINA Workshops (1)	\N	\N
696	ICABD	ICABD	\N	\N
697	LAMAS	LAMAS	\N	\N
698	MSWiM	MSWiM	\N	\N
699	WMuNeP	WMuNeP	\N	\N
700	PM2HW2N	PM2HW2N	\N	\N
701	Q2SWinet	Q2SWinet	\N	\N
702	HP-MOSys	HP-MOSys	\N	\N
703	Parallel Algorithms and Architectures	Parallel Algorithms and Architectures	\N	\N
704	Rendering Techniques	Rendering Techniques	\N	\N
705	URAI	URAI	\N	\N
706	LPNMR	LPNMR	\N	\N
707	CENT	CENT	\N	\N
708	NLPAR@LPNMR	NLPAR@LPNMR	\N	\N
709	IPCCC	IPCCC	\N	\N
710	CIbSE	CIbSE	\N	\N
711	ICCTA	ICCTA	\N	\N
712	Bangalore Compute Conf.	Bangalore Compute Conf.	\N	\N
713	Graph Structure Theory	Graph Structure Theory	\N	\N
714	EMSOFT	EMSOFT	\N	\N
715	Toward Category-Level Object Recognition	Toward Category-Level Object Recognition	\N	\N
716	HCI (24)	HCI (24)	\N	\N
717	HCI (28)	HCI (28)	\N	\N
718	HCI (27)	HCI (27)	\N	\N
719	HCI (2)	HCI (2)	\N	\N
720	HCI (4)	HCI (4)	\N	\N
721	HCI (1)	HCI (1)	\N	\N
722	HCI (10)	HCI (10)	\N	\N
723	HCI (7)	HCI (7)	\N	\N
724	HCI (14)	HCI (14)	\N	\N
725	HCI (13)	HCI (13)	\N	\N
726	HCI (29)	HCI (29)	\N	\N
727	HCI (8)	HCI (8)	\N	\N
728	HCI (6)	HCI (6)	\N	\N
729	HCI (17)	HCI (17)	\N	\N
730	HCI (9)	HCI (9)	\N	\N
731	HCI (16)	HCI (16)	\N	\N
732	HCI (12)	HCI (12)	\N	\N
733	HCI	HCI	\N	\N
734	HCI (21)	HCI (21)	\N	\N
735	HCI (5)	HCI (5)	\N	\N
736	HCI (19)	HCI (19)	\N	\N
737	HCI (15)	HCI (15)	\N	\N
738	HCI (22)	HCI (22)	\N	\N
739	HCI (23)	HCI (23)	\N	\N
740	HCI (25)	HCI (25)	\N	\N
741	HCI (18)	HCI (18)	\N	\N
742	HCI (3)	HCI (3)	\N	\N
743	HCI (26)	HCI (26)	\N	\N
744	HCI (20)	HCI (20)	\N	\N
745	HCI (11)	HCI (11)	\N	\N
746	UXTV	UXTV	\N	\N
747	SCSC	SCSC	\N	\N
748	SummerSim	SummerSim	\N	\N
749	UH	UH	\N	\N
750	Informationssysteme für das Hochschulmanagement	Informationssysteme für das Hochschulmanagement	\N	\N
751	EEWC	EEWC	\N	\N
752	MDAFA	MDAFA	\N	\N
753	IWRT	IWRT	\N	\N
754	Applications of Invariance in Computer Vision	Applications of Invariance in Computer Vision	\N	\N
755	ESAS	ESAS	\N	\N
756	FoVeOOS	FoVeOOS	\N	\N
757	SADFE	SADFE	\N	\N
758	WebNet	WebNet	\N	\N
759	MMB	MMB	\N	\N
760	Modelle für Rechensysteme	Modelle für Rechensysteme	\N	\N
761	MMB/DFT	MMB/DFT	\N	\N
762	MMB (Kurzbeiträge)	MMB (Kurzbeiträge)	\N	\N
763	MMB (Kurzvorträge)	MMB (Kurzvorträge)	\N	\N
764	Formale Modelle für Informationssysteme	Formale Modelle für Informationssysteme	\N	\N
765	SoMeT	SoMeT	\N	\N
766	ICIG	ICIG	\N	\N
767	IWLCS	IWLCS	\N	\N
768	ICAISC (1)	ICAISC (1)	\N	\N
769	ICAISC (2)	ICAISC (2)	\N	\N
770	ICAISC	ICAISC	\N	\N
771	ICAISC (SIDE-EC)	ICAISC (SIDE-EC)	\N	\N
772	MICRO	MICRO	\N	\N
773	NoCArc@MICRO	NoCArc@MICRO	\N	\N
774	MICRO Workshops	MICRO Workshops	\N	\N
775	ESC	ESC	\N	\N
776	JCKBSE	JCKBSE	\N	\N
777	ANNIIP	ANNIIP	\N	\N
778	ANNs	ANNs	\N	\N
779	EWDTS	EWDTS	\N	\N
780	USAB	USAB	\N	\N
781	Usability Symposium	Usability Symposium	\N	\N
782	HiPC	HiPC	\N	\N
783	WIMPEL	WIMPEL	\N	\N
784	JSSPP	JSSPP	\N	\N
785	Internet Measurement Workshop	Internet Measurement Workshop	\N	\N
786	WONTO	WONTO	\N	\N
787	Secure Internet Programming	Secure Internet Programming	\N	\N
788	ECOOP Workshops	ECOOP Workshops	\N	\N
789	ECOOP Workshop	ECOOP Workshop	\N	\N
790	ECOOP Workshop for PhD Students in OO Systems	ECOOP Workshop for PhD Students in OO Systems	\N	\N
791	ECOOP Workshop on Object-Oriented Databases	ECOOP Workshop on Object-Oriented Databases	\N	\N
792	Object-Based Concurrent Computing	Object-Based Concurrent Computing	\N	\N
793	PARBASE	PARBASE	\N	\N
794	PARBASE / Databases	PARBASE / Databases	\N	\N
795	PARBASE / Architectures	PARBASE / Architectures	\N	\N
796	GCC (2)	GCC (2)	\N	\N
797	GCC Workshops	GCC Workshops	\N	\N
798	GCC	GCC	\N	\N
799	GCC (1)	GCC (1)	\N	\N
800	Error Control, Cryptology, and Speech Compression	Error Control, Cryptology, and Speech Compression	\N	\N
801	Digital Content Creation	Digital Content Creation	\N	\N
802	Artificial Intelligence and Applications	Artificial Intelligence and Applications	\N	\N
803	DiSS-LPSS	DiSS-LPSS	\N	\N
804	DiSS	DiSS	\N	\N
805	Visualisierungstechniken und Algorithmen	Visualisierungstechniken und Algorithmen	\N	\N
806	WCFLP	WCFLP	\N	\N
807	DISCO	DISCO	\N	\N
808	SiPS	SiPS	\N	\N
809	50 Years of Artificial Intelligence	50 Years of Artificial Intelligence	\N	\N
810	ISD	ISD	\N	\N
811	ISD (2)	ISD (2)	\N	\N
812	ISD (1)	ISD (1)	\N	\N
813	MLSP	MLSP	\N	\N
814	Component Deployment	Component Deployment	\N	\N
815	CUBIST Workshop	CUBIST Workshop	\N	\N
816	WICON	WICON	\N	\N
817	ASRU	ASRU	\N	\N
818	PARCO	PARCO	\N	\N
819	I3E	I3E	\N	\N
820	I3E (2)	I3E (2)	\N	\N
821	I3E (1)	I3E (1)	\N	\N
822	II3E	II3E	\N	\N
823	InfoSecCD	InfoSecCD	\N	\N
824	MATA	MATA	\N	\N
825	Online-Systeme im Finanz- und Rechnungswesen	Online-Systeme im Finanz- und Rechnungswesen	\N	\N
826	EAIA	EAIA	\N	\N
827	Shell Conference	Shell Conference	\N	\N
828	Software-Architektur	Software-Architektur	\N	\N
829	ATC	ATC	\N	\N
830	Mobile Agents and Security	Mobile Agents and Security	\N	\N
831	Databases and Applications	Databases and Applications	\N	\N
832	Software Quality and Productivity	Software Quality and Productivity	\N	\N
833	ICWMC	ICWMC	\N	\N
834	INLG	INLG	\N	\N
835	Selected Areas in Cryptography	Selected Areas in Cryptography	\N	\N
836	KORSO Book	KORSO Book	\N	\N
837	Formal Development of Reactive Systems	Formal Development of Reactive Systems	\N	\N
838	WWV	WWV	\N	\N
839	SAS	SAS	\N	\N
840	WSA	WSA	\N	\N
841	JTASPEFT/WSA	JTASPEFT/WSA	\N	\N
842	CLSW	CLSW	\N	\N
843	BICoB	BICoB	\N	\N
844	Ada Deutschland Tagung	Ada Deutschland Tagung	\N	\N
845	IMACS World Congress	IMACS World Congress	\N	\N
846	IMACS European Simulation Meeting	IMACS European Simulation Meeting	\N	\N
847	AGTIVE	AGTIVE	\N	\N
848	FPT	FPT	\N	\N
849	RoboCup	RoboCup	\N	\N
850	RobuCup	RobuCup	\N	\N
851	ICQT	ICQT	\N	\N
852	UMC	UMC	\N	\N
853	CRiSIS	CRiSIS	\N	\N
854	Modelling, Simulation, and Optimization	Modelling, Simulation, and Optimization	\N	\N
855	NDT (2)	NDT (2)	\N	\N
856	NDT (1)	NDT (1)	\N	\N
857	NDT	NDT	\N	\N
858	ICAA	ICAA	\N	\N
859	EUROCODE	EUROCODE	\N	\N
860	OBPDC	OBPDC	\N	\N
861	SEAL	SEAL	\N	\N
862	QI	QI	\N	\N
863	ITNG	ITNG	\N	\N
864	AMBI-SYS	AMBI-SYS	\N	\N
865	AEGS	AEGS	\N	\N
866	Nets4Cars/Nets4Trains	Nets4Cars/Nets4Trains	\N	\N
867	Databases in Telecommunications	Databases in Telecommunications	\N	\N
868	ROCAI	ROCAI	\N	\N
869	DICTA	DICTA	\N	\N
870	WSDM	WSDM	\N	\N
871	WSDM (Late Breaking-Results)	WSDM (Late Breaking-Results)	\N	\N
872	CiE	CiE	\N	\N
873	ORM	ORM	\N	\N
874	SDL Forum	SDL Forum	\N	\N
875	WOWMOM	WOWMOM	\N	\N
876	Canada-France Conference on Parallel and Distributed Computing	Canada-France Conference on Parallel and Distributed Computing	\N	\N
877	EUROSEC	EUROSEC	\N	\N
878	SIGCOMM	SIGCOMM	\N	\N
879	HotSDN	HotSDN	\N	\N
880	Green Networking	Green Networking	\N	\N
881	PRESTO	PRESTO	\N	\N
882	WREN	WREN	\N	\N
883	NetEcon	NetEcon	\N	\N
884	MobiHeld	MobiHeld	\N	\N
885	VISA	VISA	\N	\N
886	WOSN	WOSN	\N	\N
887	ApSys	ApSys	\N	\N
888	VTC Fall	VTC Fall	\N	\N
889	VTC Spring	VTC Spring	\N	\N
890	VTC Fall (2)	VTC Fall (2)	\N	\N
891	VTC	VTC	\N	\N
892	ICCD	ICCD	\N	\N
893	IW-SAPF	IW-SAPF	\N	\N
894	Inference Control in Statistical Databases	Inference Control in Statistical Databases	\N	\N
895	INTELLCOMM	INTELLCOMM	\N	\N
896	Symposium on Solid Modeling and Applications	Symposium on Solid Modeling and Applications	\N	\N
897	Solid Modeling and Applications	Solid Modeling and Applications	\N	\N
898	Symposium on Solid and Physical Modeling	Symposium on Solid and Physical Modeling	\N	\N
899	EMO	EMO	\N	\N
900	CDMA International Conference	CDMA International Conference	\N	\N
901	JIDBD	JIDBD	\N	\N
902	JISBD	JISBD	\N	\N
903	NAPAW	NAPAW	\N	\N
904	METMBS	METMBS	\N	\N
905	International Workshop on Constraint Solving and Constraint Logic Programming	International Workshop on Constraint Solving and Constraint Logic Programming	\N	\N
906	Informatik für den Umweltschutz	Informatik für den Umweltschutz	\N	\N
907	Informatik im Umweltschutz	Informatik im Umweltschutz	\N	\N
908	Informatikanwendungen im Umweltbereich	Informatikanwendungen im Umweltbereich	\N	\N
909	Konzeption und Einsatz von Umweltinformationssystemen	Konzeption und Einsatz von Umweltinformationssystemen	\N	\N
910	Visualisierung von Umweltdaten	Visualisierung von Umweltdaten	\N	\N
911	SSDGP	SSDGP	\N	\N
912	WEB	WEB	\N	\N
913	CIAA	CIAA	\N	\N
914	Workshop on Implementing Automata	Workshop on Implementing Automata	\N	\N
915	WIA	WIA	\N	\N
916	SAFECOMP	SAFECOMP	\N	\N
917	ASCoMS@SAFECOMP	ASCoMS@SAFECOMP	\N	\N
918	SAFECOMP Workshops	SAFECOMP Workshops	\N	\N
919	SASSUR@SAFECOMP	SASSUR@SAFECOMP	\N	\N
920	DECS@SAFECOMP	DECS@SAFECOMP	\N	\N
921	CARS@SAFECOMP	CARS@SAFECOMP	\N	\N
922	CT-RSA	CT-RSA	\N	\N
923	IEEE Visualization	IEEE Visualization	\N	\N
924	ISGT Europe	ISGT Europe	\N	\N
925	VAST	VAST	\N	\N
926	Virtual Reality, Archeology, and Cultural Heritage	Virtual Reality, Archeology, and Cultural Heritage	\N	\N
927	ECUMN	ECUMN	\N	\N
928	SASO Workshops	SASO Workshops	\N	\N
929	SASO	SASO	\N	\N
930	TIDSE	TIDSE	\N	\N
931	PARA	PARA	\N	\N
932	PARA (1)	PARA (1)	\N	\N
933	PARA (2)	PARA (2)	\N	\N
934	CODAS	CODAS	\N	\N
935	Mobile Robots	Mobile Robots	\N	\N
936	Microelectronics Reliability	Microelectronics Reliability	\N	\N
937	ICSAMOS	ICSAMOS	\N	\N
938	SAMOS	SAMOS	\N	\N
939	Embedded Processor Design Challenges	Embedded Processor Design Challenges	\N	\N
940	LDTA	LDTA	\N	\N
941	Semantics in Databases	Semantics in Databases	\N	\N
942	SDKB	SDKB	\N	\N
943	SWWS	SWWS	\N	\N
944	IEEE METRICS	IEEE METRICS	\N	\N
945	ADL	ADL	\N	\N
946	VR	VR	\N	\N
947	VRAIS	VRAIS	\N	\N
948	OOPSLA Companion	OOPSLA Companion	\N	\N
949	OOPSLA	OOPSLA	\N	\N
950	PLATEAU	PLATEAU	\N	\N
951	SPLASH/OOPSLA Companion	SPLASH/OOPSLA Companion	\N	\N
952	SPLASH	SPLASH	\N	\N
953	OOPSLA/ECOOP	OOPSLA/ECOOP	\N	\N
954	OOPSLA Addendum	OOPSLA Addendum	\N	\N
955	SPLASH Workshops	SPLASH Workshops	\N	\N
956	SPLASH (Companion Volume)	SPLASH (Companion Volume)	\N	\N
957	Onward!	Onward!	\N	\N
958	OOPSLA Workshop on Eclipse Technology eXchange	OOPSLA Workshop on Eclipse Technology eXchange	\N	\N
959	Security for Object-Oriented Systems	Security for Object-Oriented Systems	\N	\N
960	PSI EtA	PSI EtA	\N	\N
961	WICSA	WICSA	\N	\N
962	WICSA/ECSA	WICSA/ECSA	\N	\N
963	SOAR	SOAR	\N	\N
964	WICSA/ECSA Companion Volume	WICSA/ECSA Companion Volume	\N	\N
965	ISQED	ISQED	\N	\N
966	RTNS	RTNS	\N	\N
967	VISAPP (1)	VISAPP (1)	\N	\N
968	VISAPP (2)	VISAPP (2)	\N	\N
969	VISAPP (Special Sessions)	VISAPP (Special Sessions)	\N	\N
970	VISAPP	VISAPP	\N	\N
971	VISIGRAPP (Selected Papers)	VISIGRAPP (Selected Papers)	\N	\N
972	VISAPP (Workshop on Robot Perception)	VISAPP (Workshop on Robot Perception)	\N	\N
973	VISAPP (Workshop on on Robot Vision)	VISAPP (Workshop on on Robot Vision)	\N	\N
974	Automated Deduction in Geometry	Automated Deduction in Geometry	\N	\N
975	LANOMS	LANOMS	\N	\N
976	IASTED PDCS	IASTED PDCS	\N	\N
977	PDCS	PDCS	\N	\N
978	MDEIS	MDEIS	\N	\N
979	Modelling and Evaluation of ATM Networks	Modelling and Evaluation of ATM Networks	\N	\N
980	WUWNet	WUWNet	\N	\N
981	CGIV	CGIV	\N	\N
982	STIDS	STIDS	\N	\N
983	IWAP	IWAP	\N	\N
984	PPPJ	PPPJ	\N	\N
985	PPPJ/IRE	PPPJ/IRE	\N	\N
986	Graph Theory and Algorithms	Graph Theory and Algorithms	\N	\N
987	MICAI	MICAI	\N	\N
988	MICAI (1)	MICAI (1)	\N	\N
989	MICAI (Special Sessions)	MICAI (Special Sessions)	\N	\N
990	MICAI (2)	MICAI (2)	\N	\N
991	LoLaCOM	LoLaCOM	\N	\N
992	User Interfaces for All	User Interfaces for All	\N	\N
993	JCDCG	JCDCG	\N	\N
994	KyotoCGGT	KyotoCGGT	\N	\N
995	IJCCGGT	IJCCGGT	\N	\N
996	ELeGI Conference	ELeGI Conference	\N	\N
997	Digital Image Processing Systems	Digital Image Processing Systems	\N	\N
998	ICARA (selected extended papers)	ICARA (selected extended papers)	\N	\N
999	ICARA	ICARA	\N	\N
1000	SECON	SECON	\N	\N
1001	Computational Intelligence	Computational Intelligence	\N	\N
1002	WOD	WOD	\N	\N
1003	CN	CN	\N	\N
1004	International Computing Symposium	International Computing Symposium	\N	\N
1005	MEDI	MEDI	\N	\N
1006	ILC	ILC	\N	\N
1007	Agile Development Conference	Agile Development Conference	\N	\N
1008	AGILE	AGILE	\N	\N
1009	ESERNET	ESERNET	\N	\N
1010	Computational Aesthetics	Computational Aesthetics	\N	\N
1011	Answer Set Programming	Answer Set Programming	\N	\N
1012	ICETE (2)	ICETE (2)	\N	\N
1013	DCNET/ICE-B/OPTICS	DCNET/ICE-B/OPTICS	\N	\N
1014	ICETE (Invited Speakers)	ICETE (Invited Speakers)	\N	\N
1015	ICE-B	ICE-B	\N	\N
1016	ICETE	ICETE	\N	\N
1017	DCNET/OPTICS	DCNET/OPTICS	\N	\N
1018	ICETE (3)	ICETE (3)	\N	\N
1019	ICETE (1)	ICETE (1)	\N	\N
1020	IMMoA	IMMoA	\N	\N
1021	ICDF2C	ICDF2C	\N	\N
1022	CoNEXT	CoNEXT	\N	\N
1023	ACM Great Lakes Symposium on VLSI	ACM Great Lakes Symposium on VLSI	\N	\N
1024	Great Lakes Symposium on VLSI	Great Lakes Symposium on VLSI	\N	\N
1025	GbRPR	GbRPR	\N	\N
1026	XP4.5 Workshop on Database Theory	XP4.5 Workshop on Database Theory	\N	\N
1027	XP2 Workshop on Relational Database Theory	XP2 Workshop on Relational Database Theory	\N	\N
1028	XP1 Workshop on Database Theory	XP1 Workshop on Database Theory	\N	\N
1029	XP7.52 Workshop on Database Theory	XP7.52 Workshop on Database Theory	\N	\N
1030	GMM EMV	GMM EMV	\N	\N
1031	Logic at Work	Logic at Work	\N	\N
1032	LARC	LARC	\N	\N
1033	GMP	GMP	\N	\N
1034	GMAG	GMAG	\N	\N
1035	SCESM	SCESM	\N	\N
1036	RE	RE	\N	\N
1037	ICRE	ICRE	\N	\N
1038	Requirements Engineering	Requirements Engineering	\N	\N
1039	MoDRE	MoDRE	\N	\N
1040	RELAW	RELAW	\N	\N
1041	ER@BR	ER@BR	\N	\N
1042	REET	REET	\N	\N
1043	REVOTE	REVOTE	\N	\N
1044	RePa	RePa	\N	\N
1045	RESS	RESS	\N	\N
1046	RESC	RESC	\N	\N
1047	RE4SuSy@RE	RE4SuSy@RE	\N	\N
1048	DSDM	DSDM	\N	\N
1049	LOPSTR	LOPSTR	\N	\N
1050	LOPSTR (LNCS 2042: Selected Papers)	LOPSTR (LNCS 2042: Selected Papers)	\N	\N
1051	Program Development in Computational Logic	Program Development in Computational Logic	\N	\N
1052	META	META	\N	\N
1053	STAST	STAST	\N	\N
1054	FCCM	FCCM	\N	\N
1055	ICPR	ICPR	\N	\N
1056	ICPR (4)	ICPR (4)	\N	\N
1057	ICPR (1)	ICPR (1)	\N	\N
1058	ICPR (3)	ICPR (3)	\N	\N
1059	ICPR (2)	ICPR (2)	\N	\N
1060	ICPR Contests	ICPR Contests	\N	\N
1061	WMMP	WMMP	\N	\N
1062	HBU	HBU	\N	\N
1063	ICIW	ICIW	\N	\N
1064	ISORC	ISORC	\N	\N
1065	Symposium on Object-Oriented Real-Time Distributed Computing	Symposium on Object-Oriented Real-Time Distributed Computing	\N	\N
1066	ISORC Workshops	ISORC Workshops	\N	\N
1067	SERA	SERA	\N	\N
1068	SERA (selected papers)	SERA (selected papers)	\N	\N
1069	OSC	OSC	\N	\N
1070	ITS	ITS	\N	\N
1071	Tabletop	Tabletop	\N	\N
1072	BICS	BICS	\N	\N
1073	HPCA	HPCA	\N	\N
1074	IFIP Congress	IFIP Congress	\N	\N
1075	IFIP Congress (1)	IFIP Congress (1)	\N	\N
1076	IFIP Congress (2)	IFIP Congress (2)	\N	\N
1077	IFIP Congress (3)	IFIP Congress (3)	\N	\N
1078	IFIP Student Forum	IFIP Student Forum	\N	\N
1079	E-HEALTH	E-HEALTH	\N	\N
1080	Protocol Specification, Testing, and Verification	Protocol Specification, Testing, and Verification	\N	\N
1081	IFIP World Conference on IT Tools	IFIP World Conference on IT Tools	\N	\N
1082	IFIP Congress Topical Sessions	IFIP Congress Topical Sessions	\N	\N
1083	Trends in Distributed Systems for Electronic Commerce	Trends in Distributed Systems for Electronic Commerce	\N	\N
1084	IFIP World Conference on Mobile Communications	IFIP World Conference on Mobile Communications	\N	\N
1085	IFIP Congress Tutorials	IFIP Congress Tutorials	\N	\N
1086	EAI2N	EAI2N	\N	\N
1087	ECS	ECS	\N	\N
1088	Communication Systems: The State of the Art (IFIP World Computer Congress)	Communication Systems: The State of the Art (IFIP World Computer Congress)	\N	\N
1089	Advanced Programming Environments	Advanced Programming Environments	\N	\N
